# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1666       4.996790520882e-11       2.515148862643e-12      -4.360397435059e-12       0.000000000000e+00       7.779234088315e-16       1.657960120569e-17       3.547607365302e-17 
 1667       5.003179340561e-11       2.497925477866e-12      -4.389386326399e-12       0.000000000000e+00       7.760500271702e-16       1.590198988920e-17       3.525339053312e-17 
 1668       5.009758848119e-11       2.480531553162e-12      -4.417279248378e-12       0.000000000000e+00       7.741821906331e-16       1.524696038559e-17       3.502837931591e-17 
 1669       5.016520565303e-11       2.462973506788e-12      -4.444074346325e-12       0.000000000000e+00       7.723198826892e-16       1.461424831167e-17       3.480107341073e-17 
 1670       5.023455970813e-11       2.445257789572e-12      -4.469769771385e-12       0.000000000000e+00       7.704630866058e-16       1.400358771072e-17       3.457150641202e-17 
 1671       5.030556500229e-11       2.427390884971e-12      -4.494363680531e-12       0.000000000000e+00       7.686117854481e-16       1.341471104990e-17       3.433971209961e-17 
 1672       5.037813545954e-11       2.409379309111e-12      -4.517854236586e-12       0.000000000000e+00       7.667659620787e-16       1.284734921785e-17       3.410572443896e-17 
 1673       5.045218457141e-11       2.391229610844e-12      -4.540239608235e-12       0.000000000000e+00       7.649255991572e-16       1.230123152208e-17       3.386957758153e-17 
 1674       5.052762539632e-11       2.372948371795e-12      -4.561517970043e-12       0.000000000000e+00       7.630906791400e-16       1.177608568650e-17       3.363130586499e-17 
 1675       5.060437055889e-11       2.354542206409e-12      -4.581687502468e-12       0.000000000000e+00       7.612611842801e-16       1.127163784891e-17       3.339094381355e-17 
 1676       5.068233224933e-11       2.336017762005e-12      -4.600746391882e-12       0.000000000000e+00       7.594370966260e-16       1.078761255846e-17       3.314852613824e-17 
 1677       5.076142222273e-11       2.317381718824e-12      -4.618692830585e-12       0.000000000000e+00       7.576183980220e-16       1.032373277319e-17       3.290408773719e-17 
 1678       5.084155179843e-11       2.298640790076e-12      -4.635525016818e-12       0.000000000000e+00       7.558050701078e-16       9.879719857461e-18       3.265766369593e-17 
 1679       5.092263185938e-11       2.279801721993e-12      -4.651241154785e-12       0.000000000000e+00       7.539970943175e-16       9.455293579479e-18       3.240928928767e-17 
 1680       5.100457285146e-11       2.260871293877e-12      -4.665839454665e-12       0.000000000000e+00       7.521944518801e-16       9.050172108771e-18       3.215899997360e-17 
 1681       5.108728478280e-11       2.241856318149e-12      -4.679318132630e-12       0.000000000000e+00       7.503971238184e-16       8.664072013671e-18       3.190683140316e-17 
 1682       5.117067722319e-11       2.222763640401e-12      -4.691675410860e-12       0.000000000000e+00       7.486050909489e-16       8.296708258813e-18       3.165281941433e-17 
 1683       5.125465930337e-11       2.203600139443e-12      -4.702909517559e-12       0.000000000000e+00       7.468183338815e-16       7.947794202618e-18       3.139700003394e-17 
 1684       5.133913971439e-11       2.184372727352e-12      -4.713018686974e-12       0.000000000000e+00       7.450368330191e-16       7.617041594779e-18       3.113940947795e-17 
 1685       5.142402670695e-11       2.165088349526e-12      -4.722001159407e-12       0.000000000000e+00       7.432605685569e-16       7.304160573751e-18       3.088008415171e-17 
 1686       5.150922809075e-11       2.145753984728e-12      -4.729855181235e-12       0.000000000000e+00       7.414895204827e-16       7.008859664240e-18       3.061906065028e-17 
 1687       5.159465123382e-11       2.126376645140e-12      -4.736579004922e-12       0.000000000000e+00       7.397236685757e-16       6.730845774689e-18       3.035637575871e-17 
 1688       5.168020306191e-11       2.106963376409e-12      -4.742170889041e-12       0.000000000000e+00       7.379629924068e-16       6.469824194765e-18       3.009206645233e-17 
 1689       5.176579005774e-11       2.087521257699e-12      -4.746629098283e-12       0.000000000000e+00       7.362074713379e-16       6.225498592851e-18       2.982616989703e-17 
 1690       5.185131826045e-11       2.068057401741e-12      -4.749951903479e-12       0.000000000000e+00       7.344570845213e-16       5.997571013530e-18       2.955872344954e-17 
 1691       5.193669326487e-11       2.048578954879e-12      -4.752137581614e-12       0.000000000000e+00       7.327118109001e-16       5.785741875074e-18       2.928976465776e-17 
 1692       5.202182022089e-11       2.029093097124e-12      -4.753184415843e-12       0.000000000000e+00       7.309716292069e-16       5.589709966934e-18       2.901933126099e-17 
 1693       5.210660383280e-11       2.009607042201e-12      -4.753090695507e-12       0.000000000000e+00       7.292365179639e-16       5.409172447226e-18       2.874746119026e-17 
 1694       5.219094835864e-11       1.990128037599e-12      -4.751854716151e-12       0.000000000000e+00       7.275064554828e-16       5.243824840217e-18       2.847419256861e-17 
 1695       5.227475760955e-11       1.970663364619e-12      -4.749474779535e-12       0.000000000000e+00       7.257814198636e-16       5.093361033818e-18       2.819956371136e-17 
 1696       5.235793494907e-11       1.951220338429e-12      -4.745949193659e-12       0.000000000000e+00       7.240613889951e-16       4.957473277067e-18       2.792361312643e-17 
 1697       5.244039083707e-11       1.931805908891e-12      -4.741278723652e-12       0.000000000000e+00       7.223463422013e-16       4.835847399156e-18       2.764637833510e-17 
 1698       5.252206553376e-11       1.912425459203e-12      -4.735473967552e-12       0.000000000000e+00       7.206362651993e-16       4.728148426476e-18       2.736789232276e-17 
 1699       5.260290659012e-11       1.893083997001e-12      -4.728548044152e-12       0.000000000000e+00       7.189311451836e-16       4.634034836562e-18       2.708818705814e-17 
 1700       5.268286132073e-11       1.873786552669e-12      -4.720514148015e-12       0.000000000000e+00       7.172309691822e-16       4.553163322590e-18       2.680729467026e-17 
 1701       5.276187680353e-11       1.854538179367e-12      -4.711385549585e-12       0.000000000000e+00       7.155357240566e-16       4.485188790667e-18       2.652524744871e-17 
 1702       5.283989987936e-11       1.835343953071e-12      -4.701175595310e-12       0.000000000000e+00       7.138453965010e-16       4.429764357123e-18       2.624207784385e-17 
 1703       5.291687715173e-11       1.816208972598e-12      -4.689897707759e-12       0.000000000000e+00       7.121599730425e-16       4.386541345795e-18       2.595781846705e-17 
 1704       5.299275498639e-11       1.797138359646e-12      -4.677565385741e-12       0.000000000000e+00       7.104794400404e-16       4.355169285317e-18       2.567250209096e-17 
 1705       5.306747951103e-11       1.778137258824e-12      -4.664192204419e-12       0.000000000000e+00       7.088037836862e-16       4.335295906412e-18       2.538616164972e-17 
 1706       5.314099661495e-11       1.759210837683e-12      -4.649791815436e-12       0.000000000000e+00       7.071329900029e-16       4.326567139180e-18       2.509883023919e-17 
 1707       5.321325194867e-11       1.740364286751e-12      -4.634377947026e-12       0.000000000000e+00       7.054670448451e-16       4.328627110383e-18       2.481054111724e-17 
 1708       5.328419092364e-11       1.721602819569e-12      -4.617964404134e-12       0.000000000000e+00       7.038059338986e-16       4.341118140738e-18       2.452132770392e-17 
 1709       5.335375871185e-11       1.702931672716e-12      -4.600565068539e-12       0.000000000000e+00       7.021496426798e-16       4.363680742207e-18       2.423122358177e-17 
 1710       5.342190024553e-11       1.684356105850e-12      -4.582193898964e-12       0.000000000000e+00       7.004981565357e-16       4.395953615279e-18       2.394026249599e-17 
 1711       5.348856021678e-11       1.665881401737e-12      -4.562864931203e-12       0.000000000000e+00       6.988514606435e-16       4.437573646269e-18       2.364847835475e-17 
 1712       5.355368307725e-11       1.647512866284e-12      -4.542592278232e-12       0.000000000000e+00       6.972095400104e-16       4.488175904598e-18       2.335590522935e-17 
 1713       5.361721303776e-11       1.629255828573e-12      -4.521390130331e-12       0.000000000000e+00       6.955723794728e-16       4.547393640087e-18       2.306257735454e-17 
 1714       5.367909406801e-11       1.611115640892e-12      -4.499272755201e-12       0.000000000000e+00       6.939399636968e-16       4.614858280244e-18       2.276852912869e-17 
 1715       5.373926989619e-11       1.593097678772e-12      -4.476254498083e-12       0.000000000000e+00       6.923122771772e-16       4.690199427553e-18       2.247379511408e-17 
 1716       5.379768400867e-11       1.575207341014e-12      -4.452349781877e-12       0.000000000000e+00       6.906893042375e-16       4.773044856765e-18       2.217841003710e-17 
 1717       5.385427964964e-11       1.557450049729e-12      -4.427573107257e-12       0.000000000000e+00       6.890710290295e-16       4.863020512183e-18       2.188240878853e-17 
 1718       5.390899982076e-11       1.539831250363e-12      -4.401939052793e-12       0.000000000000e+00       6.874574355332e-16       4.959750504956e-18       2.158582642373e-17 
 1719       5.396178728085e-11       1.522356411738e-12      -4.375462275066e-12       0.000000000000e+00       6.858485075561e-16       5.062857110362e-18       2.128869816292e-17 
 1720       5.401258454554e-11       1.505031026078e-12      -4.348157508789e-12       0.000000000000e+00       6.842442287333e-16       5.171960765102e-18       2.099105939141e-17 
 1721       5.406133388687e-11       1.487860609047e-12      -4.320039566924e-12       0.000000000000e+00       6.826445825268e-16       5.286680064588e-18       2.069294565981e-17 
 1722       5.410797733305e-11       1.470850699779e-12      -4.291123340799e-12       0.000000000000e+00       6.810495522256e-16       5.406631760228e-18       2.039439268433e-17 
 1723       5.415245666801e-11       1.454006860913e-12      -4.261423800229e-12       0.000000000000e+00       6.794591209449e-16       5.531430756721e-18       2.009543634694e-17 
 1724       5.419471343115e-11       1.437334678623e-12      -4.230955993632e-12       0.000000000000e+00       6.778732716265e-16       5.660690109341e-18       1.979611269568e-17 
 1725       5.423468891694e-11       1.420839762653e-12      -4.199735048148e-12       0.000000000000e+00       6.762919870376e-16       5.794021021228e-18       1.949645794486e-17 
 1726       5.427232417459e-11       1.404527746351e-12      -4.167776169757e-12       0.000000000000e+00       6.747152497713e-16       5.931032840676e-18       1.919650847530e-17 
 1727       5.430756000773e-11       1.388404286700e-12      -4.135094643398e-12       0.000000000000e+00       6.731430422458e-16       6.071333058426e-18       1.889630083458e-17 
 1728       5.434033697402e-11       1.372475064352e-12      -4.101705833085e-12       0.000000000000e+00       6.715753467042e-16       6.214527304947e-18       1.859587173730e-17 
 1729       5.437059538487e-11       1.356745783658e-12      -4.067625182029e-12       0.000000000000e+00       6.700121452143e-16       6.360219347733e-18       1.829525806527e-17 
 1730       5.439827530505e-11       1.341222172708e-12      -4.032868212753e-12       0.000000000000e+00       6.684534196683e-16       6.508011088587e-18       1.799449686777e-17 
 1731       5.442331655237e-11       1.325909983354e-12      -3.997450527212e-12       0.000000000000e+00       6.668991517822e-16       6.657502560911e-18       1.769362536182e-17 
 1732       5.444565869732e-11       1.310814991253e-12      -3.961387806909e-12       0.000000000000e+00       6.653493230959e-16       6.808291926997e-18       1.739268093237e-17 
