# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1185       1.501236243669e-10       2.065380020388e-12      -4.318541168614e-13       1.256652839542e-14       2.987313129932e-15      -2.212435109978e-17      -2.295623304530e-17 
 1186       1.495893059690e-10       2.082384319436e-12      -3.571043307425e-13       1.256011224261e-14       2.977516708721e-15      -1.851577512289e-17      -2.423854309118e-17 
 1187       1.490497888714e-10       2.099803784746e-12      -2.843697564820e-13       1.255355435520e-14       2.967759971637e-15      -1.477971510003e-17      -2.551385699798e-17 
 1188       1.485052470497e-10       2.117630321296e-12      -2.136944937825e-13       1.254685533868e-14       2.958042656006e-15      -1.091269738302e-17      -2.678238111031e-17 
 1189       1.479558557440e-10       2.135855769798e-12      -1.451228835513e-13       1.254001580511e-14       2.948364495630e-15      -6.911227978182e-18      -2.804432341313e-17 
 1190       1.474017915115e-10       2.154471555924e-12      -7.869255146437e-14       1.253303659684e-14       2.938725245716e-15      -2.773407976415e-18      -2.929983742028e-17 
 1191       1.468432323805e-10       2.173467633515e-12      -1.441344418925e-14       1.252591946071e-14       2.929124758025e-15       1.496198354624e-18      -3.054885307836e-17 
 1192       1.462803577037e-10       2.192833528104e-12       4.771146339953e-14       1.251866638216e-14       2.919562906631e-15       5.891371950903e-18      -3.179124379316e-17 
 1193       1.457133481109e-10       2.212558686216e-12       1.076792347961e-13       1.251127936230e-14       2.910039563054e-15       1.040584890341e-17      -3.302688235532e-17 
 1194       1.451423855125e-10       2.232632475189e-12       1.654869719856e-13       1.250376041795e-14       2.900554596256e-15       1.503332036211e-17      -3.425564093918e-17 
 1195       1.445676531012e-10       2.253044183009e-12       2.211318155670e-13       1.249611158170e-14       2.891107872633e-15       1.976743243986e-17      -3.547739110173e-17 
 1196       1.439893353556e-10       2.273783018137e-12       2.746109448750e-13       1.248833490190e-14       2.881699256010e-15       2.460178611633e-17      -3.669200378147e-17 
 1197       1.434076180422e-10       2.294838109334e-12       3.259215781031e-13       1.248043244270e-14       2.872328607632e-15       2.952993714199e-17      -3.789934929732e-17 
 1198       1.428226882186e-10       2.316198505496e-12       3.750609724258e-13       1.247240628411e-14       2.862995786156e-15       3.454539594203e-17      -3.909929734754e-17 
 1199       1.422347342360e-10       2.337853175477e-12       4.220264241208e-13       1.246425852204e-14       2.853700647649e-15       3.964162752025e-17      -4.029171700860e-17 
 1200       1.416439457419e-10       2.359791007921e-12       4.668152686922e-13       1.245599126828e-14       2.844443045576e-15       4.481205136307e-17      -4.147647673407e-17 
 1201       1.410505136831e-10       2.382000811088e-12       5.094248809923e-13       1.244760665058e-14       2.835222830796e-15       5.005004134342e-17      -4.265344435356e-17 
 1202       1.404546303078e-10       2.404471312686e-12       5.498526753441e-13       1.243910681269e-14       2.826039851556e-15       5.534892562469e-17      -4.382248707160e-17 
 1203       1.398564891691e-10       2.427191159697e-12       5.880961056644e-13       1.243049391436e-14       2.816893953481e-15       6.070198656467e-17      -4.498347146651e-17 
 1204       1.392562851269e-10       2.450148918205e-12       6.241526655855e-13       1.242177013138e-14       2.807784979569e-15       6.610246061948e-17      -4.613626348934e-17 
 1205       1.386542143513e-10       2.473333073229e-12       6.580198885784e-13       1.241293765566e-14       2.798712770186e-15       7.154353824751e-17      -4.728072846275e-17 
 1206       1.380504743250e-10       2.496732028546e-12       6.896953480745e-13       1.240399869518e-14       2.789677163054e-15       7.701836381337e-17      -4.841673107991e-17 
 1207       1.374452638458e-10       2.520334106525e-12       7.191766575889e-13       1.239495547411e-14       2.780677993250e-15       8.252003549182e-17      -4.954413540339e-17 
 1208       1.368387830299e-10       2.544127547949e-12       7.464614708420e-13       1.238581023279e-14       2.771715093196e-15       8.804160517168e-17      -5.066280486408e-17 
 1209       1.362312333140e-10       2.568100511852e-12       7.715474818828e-13       1.237656522779e-14       2.762788292652e-15       9.357607835981e-17      -5.177260226008e-17 
 1210       1.356228174584e-10       2.592241075340e-12       7.944324252109e-13       1.236722273192e-14       2.753897418712e-15       9.911641408503e-17      -5.287338975556e-17 
 1211       1.350137395496e-10       2.616537233425e-12       8.151140758989e-13       1.235778503428e-14       2.745042295792e-15       1.046555248021e-16      -5.396502887974e-17 
 1212       1.344042050030e-10       2.640976898850e-12       8.335902497154e-13       1.234825444031e-14       2.736222745628e-15       1.101862762954e-16      -5.504738052572e-17 
 1213       1.337944205654e-10       2.665547901920e-12       8.498588032469e-13       1.233863327179e-14       2.727438587269e-15       1.157014875835e-16      -5.612030494939e-17 
 1214       1.331845943182e-10       2.690237990329e-12       8.639176340205e-13       1.232892386688e-14       2.718689637065e-15       1.211939308222e-16      -5.718366176836e-17 
 1215       1.325749356797e-10       2.715034828992e-12       8.757646806265e-13       1.231912858018e-14       2.709975708667e-15       1.266563312093e-16      -5.823730996083e-17 
 1216       1.319656554081e-10       2.739925999867e-12       8.853979228405e-13       1.230924978275e-14       2.701296613015e-15       1.320813668879e-16      -5.928110786448e-17 
 1217       1.313569656039e-10       2.764899001791e-12       8.928153817465e-13       1.229928986213e-14       2.692652158334e-15       1.374616688510e-16      -6.031491317542e-17 
 1218       1.307490797128e-10       2.789941250304e-12       8.980151198587e-13       1.228925122239e-14       2.684042150126e-15       1.427898208447e-16      -6.133858294702e-17 
 1219       1.301422125284e-10       2.815040077479e-12       9.009952412444e-13       1.227913628416e-14       2.675466391164e-15       1.480583592726e-16      -6.235197358886e-17 
 1220       1.295365801949e-10       2.840182731751e-12       9.017538916464e-13       1.226894748466e-14       2.666924681484e-15       1.532597730997e-16      -6.335494086561e-17 
 1221       1.289324002100e-10       2.865356377745e-12       9.002892586053e-13       1.225868727775e-14       2.658416818379e-15       1.583865037562e-16      -6.434733989592e-17 
 1222       1.283298914270e-10       2.890548096105e-12       8.965995715822e-13       1.224835813392e-14       2.649942596392e-15       1.634309450415e-16      -6.532902515135e-17 
 1223       1.277292740584e-10       2.915744883322e-12       8.906831020809e-13       1.223796254039e-14       2.641501807309e-15       1.683854430283e-16      -6.629985045521e-17 
 1224       1.271307696778e-10       2.940933651565e-12       8.825381637709e-13       1.222750300110e-14       2.633094240152e-15       1.732422959662e-16      -6.725966898153e-17 
 1225       1.265346012231e-10       2.966101228505e-12       8.721631126091e-13       1.221698203673e-14       2.624719681174e-15       1.779937541858e-16      -6.820833325391e-17 
 1226       1.259409929992e-10       2.991234357150e-12       8.595563469631e-13       1.220640218479e-14       2.616377913850e-15       1.826320200028e-16      -6.914569514444e-17 
 1227       1.253501706803e-10       3.016319695666e-12       8.447163077329e-13       1.219576599959e-14       2.608068718868e-15       1.871492476217e-16      -7.007160587257e-17 
 1228       1.247623613132e-10       3.041343817213e-12       8.276414784741e-13       1.218507605234e-14       2.599791874130e-15       1.915375430399e-16      -7.098591600406e-17 
 1229       1.241777740455e-10       3.066294064845e-12       8.083351406491e-13       1.217433487405e-14       2.591547176507e-15       1.957912072661e-16      -7.188848709862e-17 
 1230       1.235965420554e-10       3.091161127699e-12       7.868197010437e-13       1.216354478366e-14       2.583334507438e-15       1.999134953727e-16      -7.277922680686e-17 
 1231       1.230187799369e-10       3.115936495108e-12       7.631225350062e-13       1.215270805797e-14       2.575153768099e-15       2.039099376457e-16      -7.365805418864e-17 
 1232       1.224446029122e-10       3.140611604201e-12       7.372712472756e-13       1.214182698853e-14       2.567004857703e-15       2.077861036439e-16      -7.452488810190e-17 
 1233       1.218741268330e-10       3.165177839801e-12       7.092936724813e-13       1.213090388169e-14       2.558887673491e-15       2.115476022815e-16      -7.537964720259e-17 
 1234       1.213074681814e-10       3.189626534319e-12       6.792178756433e-13       1.211994105864e-14       2.550802110727e-15       2.152000819097e-16      -7.622224994437e-17 
 1235       1.207447440714e-10       3.213948967652e-12       6.470721526722e-13       1.210894085541e-14       2.542748062698e-15       2.187492303988e-16      -7.705261457855e-17 
 1236       1.201860722500e-10       3.238136367079e-12       6.128850308688e-13       1.209790562291e-14       2.534725420701e-15       2.222007752202e-16      -7.787065915382e-17 
 1237       1.196315710983e-10       3.262179907161e-12       5.766852694243e-13       1.208683772697e-14       2.526734074043e-15       2.255604835289e-16      -7.867630151614e-17 
 1238       1.190813596327e-10       3.286070709629e-12       5.385018599204e-13       1.207573954836e-14       2.518773910036e-15       2.288341622446e-16      -7.946945930852e-17 
 1239       1.185355575062e-10       3.309799843290e-12       4.983640268288e-13       1.206461348281e-14       2.510844813989e-15       2.320276581346e-16      -8.025004997086e-17 
 1240       1.179942850095e-10       3.333358323919e-12       4.563012280116e-13       1.205346194107e-14       2.502946669206e-15       2.351468578952e-16      -8.101799073977e-17 
 1241       1.174576630719e-10       3.356737114154e-12       4.123431552209e-13       1.204228734890e-14       2.495079356980e-15       2.381976882341e-16      -8.177319864842e-17 
 1242       1.169258132633e-10       3.379927123396e-12       3.665197345991e-13       1.203109214714e-14       2.487242756584e-15       2.411861159523e-16      -8.251559052630e-17 
 1243       1.163988577942e-10       3.402919207704e-12       3.188611271784e-13       1.201987879171e-14       2.479436745274e-15       2.441181480258e-16      -8.324508299913e-17 
 1244       1.158769195181e-10       3.425704169690e-12       2.693977293812e-13       1.200864975364e-14       2.471661198275e-15       2.469998316884e-16      -8.396159248858e-17 
 1245       1.153601219318e-10       3.448272758418e-12       2.181601735198e-13       1.199740751911e-14       2.463915988783e-15       2.498372545127e-16      -8.466503521221e-17 
 1246       1.148485891768e-10       3.470615669301e-12       1.651793282964e-13       1.198615458949e-14       2.456200987956e-15       2.526365444931e-16      -8.535532718317e-17 
 1247       1.143424460408e-10       3.492723543993e-12       1.104862993029e-13       1.197489348134e-14       2.448516064908e-15       2.554038701271e-16      -8.603238421014e-17 
 1248       1.138418179586e-10       3.514586970291e-12       5.411242952129e-14       1.196362672647e-14       2.440861086710e-15       2.581454404977e-16      -8.669612189708e-17 
 1249       1.133468310132e-10       3.536196482029e-12      -3.910700177015e-15       1.195235687195e-14       2.433235918376e-15       2.608675053551e-16      -8.734645564305e-17 
 1250       1.128576119373e-10       3.557542558972e-12      -6.355127053073e-14       1.194108648014e-14       2.425640422867e-15       2.635763551991e-16      -8.798330064208e-17 
 1251       1.123742881142e-10       3.578615626717e-12      -1.247772233890e-13       1.192981812873e-14       2.418074461077e-15       2.662783213610e-16      -8.860657188298e-17 
 1252       1.118969875791e-10       3.599406056589e-12      -1.875562612113e-13       1.191855441075e-14       2.410537891837e-15       2.689797760852e-16      -8.921618414912e-17 
 1253       1.114258390202e-10       3.619904165533e-12      -2.518558465677e-13       1.190729793464e-14       2.403030571901e-15       2.716871326119e-16      -8.981205201831e-17 
 1254       1.109609717801e-10       3.640100216016e-12      -3.176432016387e-13       1.189605132423e-14       2.395552355948e-15       2.744068452588e-16      -9.039408986260e-17 
